8.292880000000000737e-04,7.839521999999999810e-03,1.128941000000000059e-03,1.002004009999999945e-01,5.054443379999999930e-01,4.804835159999999994e-01,9.712426199999998899e-02,1.134219499999999936e-02,6.165815570000000578e-01,8.280771749999999987e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.269100000000000365e-04,7.839521999999999810e-03,1.125698999999999970e-03,1.002004009999999945e-01,4.867021710000000168e-01,4.666747570000000511e-01,8.737699000000000160e-02,1.134219499999999936e-02,6.073447140000000077e-01,7.965183040000000103e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.245449999999999871e-04,7.839521999999999810e-03,1.122476000000000073e-03,1.002004009999999945e-01,5.223330950000000250e-01,5.656485470000000015e-01,8.723409999999999498e-02,1.134219499999999936e-02,5.654518099999999992e-01,7.763323340000000128e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.221939999999999414e-04,7.839521999999999810e-03,1.119271000000000025e-03,1.002004009999999945e-01,5.117896339999999933e-01,4.780639879999999953e-01,1.011670869999999889e-01,1.134219499999999936e-02,6.214814010000000444e-01,8.054823800000000533e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.198560000000001003e-04,7.839521999999999810e-03,1.116084000000000043e-03,1.002004009999999945e-01,4.635089760000000170e-01,4.236142989999999720e-01,6.655721700000000185e-02,1.134219499999999936e-02,5.565951639999999756e-01,7.004217640000001133e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.175319999999999376e-04,7.839521999999999810e-03,1.112914999999999911e-03,1.002004009999999945e-01,5.394922049999999469e-01,5.228961100000000251e-01,7.042153199999999502e-02,1.134219499999999936e-02,4.918895099999999743e-01,7.542261109999999213e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.152210000000000879e-04,7.839521999999999810e-03,1.109764999999999970e-03,1.002004009999999945e-01,5.265113500000000446e-01,5.968127850000000123e-01,8.771054699999998594e-02,1.134219499999999936e-02,5.624943610000000538e-01,8.438603199999999971e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.129230000000000093e-04,7.839521999999999810e-03,1.106631999999999972e-03,1.002004009999999945e-01,4.922409070000000053e-01,4.896680760000000077e-01,9.343437500000000007e-02,1.134219499999999936e-02,6.209771789999999347e-01,8.384044959999998881e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.106370000000000112e-04,7.839521999999999810e-03,1.103517000000000040e-03,1.002004009999999945e-01,4.839618339999999796e-01,3.840013620000000127e-01,9.207870399999999733e-02,1.134219499999999936e-02,6.270013629999999782e-01,7.546953129999999232e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.083650000000000167e-04,7.839521999999999810e-03,1.100419000000000050e-03,1.002004009999999945e-01,4.793273060000000085e-01,4.608203820000000284e-01,9.413904699999998960e-02,1.134219499999999936e-02,6.401072260000000291e-01,8.257694049999999564e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.061049999999999943e-04,7.839521999999999810e-03,1.097338000000000003e-03,1.002004009999999945e-01,4.724276729999999924e-01,4.405130170000000067e-01,7.991606900000000624e-02,1.134219499999999936e-02,5.983864170000000593e-01,7.568921390000000748e-01,6.012024049999999953e-01,2.069736050000000049e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.038580000000000681e-04,7.839521999999999810e-03,1.094275000000000022e-03,1.002004009999999945e-01,5.001221799999999718e-01,5.128425789999999651e-01,1.114829530000000096e-01,1.134219499999999936e-02,6.676181210000000643e-01,9.062981799999999533e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
8.016230000000000057e-04,7.839521999999999810e-03,1.091228999999999984e-03,1.002004009999999945e-01,5.305425929999999513e-01,5.511622939999999415e-01,7.215975900000000387e-02,1.134219499999999936e-02,5.063225630000000033e-01,8.059796150000000381e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
7.994010000000000395e-04,7.839521999999999810e-03,1.088199999999999888e-03,1.002004009999999945e-01,5.653442250000000335e-01,6.664667210000000397e-01,8.934805499999999567e-02,1.134219499999999936e-02,5.287246909999999689e-01,7.631860659999999408e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
7.971910000000000454e-04,7.839521999999999810e-03,1.085187000000000044e-03,1.002004009999999945e-01,5.313896999999999649e-01,5.297453639999999409e-01,7.112642599999999260e-02,1.134219499999999936e-02,5.018828589999999590e-01,8.053820480000000170e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
7.949930000000000234e-04,7.839521999999999810e-03,1.082191000000000142e-03,1.002004009999999945e-01,5.293807860000000476e-01,5.417970600000000525e-01,7.647513699999999859e-02,1.134219499999999936e-02,5.223865159999999674e-01,8.187706990000001017e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
7.928069999999999735e-04,7.839521999999999810e-03,1.079211999999999966e-03,1.002004009999999945e-01,5.797129069999999995e-01,6.162208660000000338e-01,9.333511399999999680e-02,1.134219499999999936e-02,5.269987210000000033e-01,8.680751259999999192e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
1.173618990000000056e-01,7.255009000000000631e-03,1.526637909999999931e-01,7.615230500000000347e-02,4.480425870000000477e-01,4.753244129999999457e-01,9.394422599999999179e-02,1.134219499999999936e-02,6.840939490000000900e-01,8.433885340000000230e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.983784000000000630e-03,7.044390999999999674e-03,4.991882999999999911e-03,6.813627299999999720e-02,4.943872279999999564e-01,4.792783749999999787e-01,9.494297199999998660e-02,1.134219499999999936e-02,6.232527020000000473e-01,8.608932350000000344e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.963355999999999477e-03,7.057904999999999734e-03,3.746684000000000125e-03,6.813627299999999720e-02,4.552122949999999890e-01,4.440662329999999769e-01,9.754308800000001389e-02,1.134219499999999936e-02,6.860950190000000282e-01,8.754550090000000617e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
5.569636999999999678e-03,7.049098000000000169e-03,5.270625999999999610e-03,6.813627299999999720e-02,5.536065639999999677e-01,5.935813170000000527e-01,6.798495699999999864e-02,1.134219499999999936e-02,4.709829479999999569e-01,6.661108359999999839e-01,6.012024049999999953e-01,2.069736050000000049e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
4.677594999999999670e-03,7.044390999999999674e-03,4.859480000000000223e-03,6.813627299999999720e-02,5.659642139999999655e-01,6.585945520000000553e-01,8.109808699999999926e-02,1.134219499999999936e-02,5.031718459999999782e-01,6.892255740000000630e-01,6.012024049999999953e-01,2.069736050000000049e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
4.367702000000000216e-03,7.057904999999999734e-03,3.698089999999999797e-03,6.813627299999999720e-02,5.061603850000000460e-01,5.001949289999999548e-01,8.189226099999999398e-02,1.134776199999999909e-02,5.653706750000000447e-01,7.518025320000000233e-01,6.032064129999999968e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
6.244149000000000053e-03,7.049098000000000169e-03,6.965125999999999436e-03,6.813627299999999720e-02,5.334149790000000113e-01,5.888831009999999644e-01,1.117787359999999897e-01,1.134776199999999909e-02,6.267789320000000108e-01,8.366295240000000133e-01,6.032064129999999968e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
4.345000999999999378e-03,7.044390999999999674e-03,4.258582999999999813e-03,6.813627299999999720e-02,4.333635079999999529e-01,4.233851970000000464e-01,7.731588300000000191e-02,1.134219499999999936e-02,6.416260999999999770e-01,8.030388209999999027e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
4.932622000000000222e-03,7.057904999999999734e-03,4.415767999999999603e-03,6.813627299999999720e-02,5.106522060000000529e-01,5.158315199999999878e-01,1.125572580000000072e-01,1.134219499999999936e-02,6.569942069999999967e-01,9.257131050000000361e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
6.651320999999999969e-03,7.049098000000000169e-03,8.086689000000001071e-03,6.813627299999999720e-02,4.402400999999999676e-01,4.608099549999999933e-01,6.242242799999999509e-02,1.134219499999999936e-02,5.675194249999999663e-01,7.788092709999999697e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
6.151300999999999644e-03,7.044390999999999674e-03,6.370710999999999388e-03,6.813627299999999720e-02,4.554145720000000175e-01,4.161071420000000409e-01,1.112393690000000046e-01,1.134219499999999936e-02,7.323561549999999531e-01,9.013892640000000789e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
5.386420000000000270e-03,7.057904999999999734e-03,6.363783000000000460e-03,6.813627299999999720e-02,5.807863989999999532e-01,6.227200670000000438e-01,8.254538799999999732e-02,1.134219499999999936e-02,4.946863989999999989e-01,6.679856600000000366e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.503747000000000198e-03,7.049098000000000169e-03,5.239180000000000616e-04,6.813627299999999720e-02,4.778854620000000386e-01,4.723539800000000066e-01,8.475433500000000009e-02,1.134219499999999936e-02,6.091961379999999426e-01,7.834998140000000166e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
2.185117999999999783e-03,7.044390999999999674e-03,5.192320000000000052e-04,6.813627299999999720e-02,5.413656940000000084e-01,5.263637549999999887e-01,8.937239300000000830e-02,1.134776199999999909e-02,5.522185109999999675e-01,8.087127069999999751e-01,6.032064129999999968e-01,2.089603869999999974e-01,8.595890000000000128e-03,2.117373000000000085e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
5.638899000000000168e-03,7.057904999999999734e-03,5.385459999999999900e-04,6.813627299999999720e-02,5.992302050000000158e-01,7.226510170000000066e-01,8.252588499999999327e-02,1.134776199999999909e-02,4.794037199999999777e-01,7.549555790000000988e-01,6.032064129999999968e-01,2.049853130000000023e-01,8.595890000000000128e-03,2.111824999999999900e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
2.862362000000000239e-03,7.049098000000000169e-03,5.179280000000000732e-04,6.813627299999999720e-02,4.818972310000000370e-01,4.149360420000000049e-01,6.683754699999999715e-02,1.134219499999999936e-02,5.364828229999999420e-01,6.717813409999999763e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.822540000000000031e-04,7.044390999999999674e-03,5.172479999999999916e-04,6.813627299999999720e-02,5.383060149999999711e-01,5.583951189999999398e-01,7.070909999999999695e-02,1.134219499999999936e-02,4.939789260000000404e-01,7.729255140000000912e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.820249999999999753e-04,7.057904999999999734e-03,5.364270000000000193e-04,6.813627299999999720e-02,5.002763780000000216e-01,4.354808289999999582e-01,9.206853199999999460e-02,1.134219499999999936e-02,6.065206770000000081e-01,8.305166090000000167e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
7.205664999999999987e-03,7.049098000000000169e-03,9.349161999999999403e-03,6.813627299999999720e-02,4.826150570000000140e-01,4.440004320000000559e-01,9.672177699999999489e-02,1.134219499999999936e-02,6.444085109999999617e-01,8.377024409999999088e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.808010000000000019e-04,7.044390999999999674e-03,5.152800000000000132e-04,6.813627299999999720e-02,5.413311299999999937e-01,5.502369719999999909e-01,8.498951699999998666e-02,1.134219499999999936e-02,5.385421240000000109e-01,8.203467580000000092e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.963890000000000295e-04,7.057904999999999734e-03,5.343890000000000228e-04,6.813627299999999720e-02,4.912368270000000425e-01,4.891565460000000254e-01,6.937569899999999901e-02,1.134219499999999936e-02,5.361826659999999745e-01,7.300959159999999004e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.957080000000000406e-04,7.049098000000000169e-03,5.178700000000000274e-04,6.813627299999999720e-02,4.367674229999999880e-01,4.810012810000000028e-01,8.704753699999999428e-02,1.134219499999999936e-02,6.755041259999999825e-01,8.697123869999999757e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.792980000000000266e-04,7.044390999999999674e-03,5.132459999999999713e-04,6.813627299999999720e-02,5.710962969999999750e-01,6.089478979999999320e-01,8.712609199999998832e-02,1.134219499999999936e-02,5.168502999999999847e-01,7.713245100000000187e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.790740000000000233e-04,7.057904999999999734e-03,5.322820000000000242e-04,6.813627299999999720e-02,5.142401770000000205e-01,5.295264870000000457e-01,9.694155300000001363e-02,1.134219499999999936e-02,6.054649170000000469e-01,8.452580590000000615e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.784030000000000293e-04,7.049098000000000169e-03,5.158310000000000152e-04,6.813627299999999720e-02,4.694490620000000280e-01,4.515719429999999757e-01,7.051504399999999895e-02,1.134219499999999936e-02,5.656560229999999523e-01,7.790623140000000335e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.778080000000000392e-04,7.044390999999999674e-03,5.112269999999999488e-04,6.813627299999999720e-02,4.988229560000000395e-01,4.773082020000000147e-01,8.229186500000000570e-02,1.134219499999999936e-02,5.750849749999999982e-01,7.886388370000000370e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.775869999999999747e-04,7.057904999999999734e-03,5.301909999999999522e-04,6.813627299999999720e-02,5.358758510000000141e-01,5.369229650000000298e-01,5.872001999999999777e-02,1.134219499999999936e-02,4.521982860000000048e-01,6.041208289999999703e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.769199999999999894e-04,7.049098000000000169e-03,5.138080000000000381e-04,6.813627299999999720e-02,5.540996579999999394e-01,6.013993979999999739e-01,6.956997700000000506e-02,1.134219499999999936e-02,4.760176420000000186e-01,6.995968529999999630e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.763290000000000081e-04,7.044390999999999674e-03,5.092249999999999771e-04,6.813627299999999720e-02,5.247512920000000358e-01,6.120286110000000557e-01,1.004974980000000045e-01,1.134219499999999936e-02,6.041212449999999734e-01,8.053200350000000451e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.761109999999999909e-04,7.057904999999999734e-03,5.281169999999999311e-04,6.813627299999999720e-02,4.941086399999999879e-01,5.349327929999999620e-01,9.169573599999999991e-02,1.134219499999999936e-02,6.128470820000000430e-01,8.839245509999998918e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.754480000000000144e-04,7.049098000000000169e-03,5.118009999999999877e-04,6.813627299999999720e-02,5.492602300000000159e-01,5.459678570000000564e-01,8.006049400000000982e-02,1.134219499999999936e-02,5.151467659999999782e-01,7.030695759999999739e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.748609999999999876e-04,7.044390999999999674e-03,5.072380000000000248e-04,6.813627299999999720e-02,5.489604300000000547e-01,5.413540610000000530e-01,7.173423499999999342e-02,1.134219499999999936e-02,4.878903110000000209e-01,6.452936830000000068e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.796190000000000393e-04,7.057904999999999734e-03,5.260590000000000535e-04,6.813627299999999720e-02,4.046848200000000007e-01,3.930112629999999441e-01,6.652868400000000459e-02,1.134219499999999936e-02,6.373640329999999965e-01,7.928853509999999050e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.795930000000000094e-04,7.049098000000000169e-03,5.098090000000000651e-04,6.813627299999999720e-02,5.211728159999999832e-01,5.089353140000000275e-01,7.544495799999999253e-02,1.134219499999999936e-02,5.270275960000000426e-01,7.109172509999999168e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.734049999999999934e-04,7.044390999999999674e-03,5.052659999999999834e-04,6.813627299999999720e-02,4.891800170000000225e-01,4.960559420000000275e-01,8.289431900000000797e-02,1.134219499999999936e-02,5.885639739999999343e-01,7.453323979999999516e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.731930000000000165e-04,7.057904999999999734e-03,5.240169999999999941e-04,6.813627299999999720e-02,5.524255209999999749e-01,5.894333820000000612e-01,9.144140500000000338e-02,1.134219499999999936e-02,5.473910730000000058e-01,7.606329079999999410e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.725390000000000190e-04,7.049098000000000169e-03,5.078330000000000691e-04,6.813627299999999720e-02,5.051002350000000085e-01,5.425445309999999965e-01,7.953369099999998970e-02,1.134219499999999936e-02,5.583390429999999238e-01,8.141226229999999342e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.719609999999999713e-04,7.044390999999999674e-03,5.033099999999999770e-04,6.813627299999999720e-02,5.092383560000000031e-01,4.481132449999999934e-01,9.420325999999999700e-02,1.134219499999999936e-02,6.027148030000000212e-01,7.968388250000000284e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
3.717509999999999717e-04,7.057904999999999734e-03,5.219909999999999698e-04,6.813627299999999720e-02,4.919140879999999716e-01,5.559993879999999278e-01,7.647217600000000282e-02,1.134219499999999936e-02,5.621632670000000775e-01,7.929296350000000215e-01,6.012024049999999953e-01,2.069720949999999948e-01,8.595890000000000128e-03,2.114618999999999874e-03,9.844371200000000544e-01,6.012024000000000361e-03,0.000000000000000000e+00
